,ID,Name,Search Alias,Category,Latitude,Longitude,Address,City,State,Zip Code
5088,0VuWBoGHKfQbOrqOFfvxEw,Melissa Morgan Fine Art,galleries,Art Galleries,33.7201108,-116.3795956,73660 El Paseo,Palm Desert,CA,92260
5089,D38-9_Dq-m7XQyDVGhBWCw,Heather James Fine Art,galleries,Art Galleries,33.7207884,-116.3734078,45188 Portola Ave,Palm Desert,CA,92260
5090,5N0L9jJQaENc6_pX3XbJrA,Villagefest,festivals,Festivals,33.8229422,-116.5466651,100 S Palm Canyon Dr,Palm Springs,CA,92262
5091,jvhpr1ee6SWCuoci7c-Yyw,Flow Modern,galleries,Art Galleries,33.8335953,-116.5466451,768 N Palm Canyon Dr,Palm Springs,CA,92262
5092,9vUo3vrcs9hJQR0jK9Hwrg,Imago Galleries,galleries,Art Galleries,33.718298,-116.390705,45-450 California 74,Palm Desert,CA,92260
5093,565R41Qxq7g8mm_lQqRU1g,Stewart Galleries,antiques,Antiques,33.821344,-116.5456432,191 S Indian Canyon Dr,Palm Springs,CA,92262
5094,sjklthYDIG6-4bBPQ-ZaRA,Ramona Bowl Amphitheatre,venues,Venues & Event Spaces,33.7186050415039,-116.949478149414,27400 Ramona Bowl Rd,Hemet,CA,92544
5095,S2zFgPVE-J1-ahLTp7CEBw,City of Palm Springs,publicservicesgovt,Public Services & Government,33.82434,-116.51152,3200 E Tahquitz Canyon Way,Palm Springs,CA,92262
5096,gz1949Ay601vyMvyfncsEg,Brian Marki Fine Art & Framing,framing,Framing,33.8212749673857,-116.545999320666,170 E Arenas Rd,Palm Springs,CA,92262
5097,q8yRYmA2n0eIwgCx5hlpBQ,Palm Desert Area Chamber of Commerce,publicservicesgovt,Public Services & Government,33.724031,-116.400838,72559 Hwy 111,Palm Desert,CA,92260
5098,Vkzfoxcb-9HQrpAvZjvjXg,Carnival Cabaret,theater,Performing Arts,33.823035210371,-116.546414718032,125 E Tahquitz Canyon Way,Palm Springs,CA,92262
5099,A-nY2qPIldlKEN_a1DKFtg,Art Works Gallery & Picture Framing Center,galleries,Art Galleries,33.7212321,-116.366397,74405 Hwy 111,Palm Desert,CA,92260
5100,D8E7B0I255vmjhOmFx9xnA,Mary Pickford Theatre is D'Place,movietheaters,Cinema,33.781112,-116.463139,36850 Pickfair St,Cathedral City,CA,92234
5101,LsNXotKefP2EZnWs2XAb-Q,Ferguson's Frame & Gallery,galleries,Art Galleries,33.72257,-116.37392,44853 Portola Ave,Palm Desert,CA,92260
5102,Zfl_Dd_DmnxHuNLxgoYKRA,Lavender Festival,festivals,Festivals,33.9687614687359,-116.937189533422,10600 Highland Springs Ave,Cherry Valley,CA,92223
5103,95Xp2sxRsPap7JKBIyIYUA,Artist at Heart,artclasses,Art Classes,33.65904,-116.3108,,La Quinta,CA,92253
5104,XGoStPjxmAY-03eOmIXyew,Palm Springs Visitor Center,visitorcenters,Visitor Centers,33.858406,-116.55819,2901 N Palm Canyon Dr,Palm Springs,CA,92262
5105,m9oyZhkhnJGfu1xSKdHRqw,Dandt's Custom Picture Framing,galleries,Art Galleries,33.7789302,-116.4565156,69040 East Palm Canyon Dr,Cathedral City,CA,92234
5106,-nfSnKi1p13pDPd2TsOhbQ,Props and Hops Craft Beer Conclave,beer_and_wine,"Beer, Wine & Spirits",33.8330154418945,-116.504890441895,745 N Gene Autry Trl,Palm Springs,CA,92262
5107,-icM07_OER-EmzpCoB9z7Q,Desert Trip Fest,festivals,Festivals,33.67821,-116.24259,81-800 Ave 51,Indio,CA,92201
5108,vk2JE1ic5VL_EVenR1IImQ,Stagecoach Country Music Festival,festivals,Festivals,33.678445,-116.23723,Empire Polo Club,Indio,CA,92201
5109,EZiVSg6A8V6c1Ea8tw9xhg,Fox Cineplex Theatres,movietheaters,Cinema,33.92515,-116.87741,60 W Ramsey St,Banning,CA,92220
5110,ANfsCWoIt1GUw6GjOjAg4A,National Date Festival & Riverside County Fair,festivals,Festivals,33.706583,-116.224878,46350 Arabia St,Indio,CA,92201
5111,62JRLGI69MC0WcX0hkhPaQ,Omars Acrylic & Art Framing,galleries,Art Galleries,33.759717,-116.310074,77-670 Springfield Ln,Palm Desert,CA,92211
5112,KF3sh4r3dxA5cTEsjylOIw,Dance Spectrum,theater,Performing Arts,33.9317817687988,-116.976753234863,742 Beaumont Ave,Beaumont,CA,92223
5113,EJIs9fb7tbBW2qkzmZFPMQ,Regal Rancho Mirage & IMAX,movietheaters,Cinema,33.799965,-116.392451,72-777 Dinah Shore Dr,Rancho Mirage,CA,92270
5114,bIrTvjFGpGeOvEo5IX5ZhQ,Sarah Ingraham Music,musicians,Musicians,33.29049,-117.22588,,Oceanside,CA,92003
5115,QAF4iwramLoUXuRexEnFVg,Yaymaker,eventplanning,Party & Event Planning,32.7468,-117.16129,,San Diego,CA,92103
5116,XPDuiIrh1PZvqo7-jBOXMg,Mariachi Real de San Diego,theater,Performing Arts,32.648478,-116.989095,1784 Hampton Ct,Bonita,CA,91902
5117,LCwBizOYtjztWZMx8CrsAw,Chuckwalla Valley Raceway,driving_schools,Driving Schools,33.7532673416844,-115.321596211145,25300 Rice Rd,Desert Center,CA,92239
5118,ZQIbhKsIWf0tLQZOd6nI-w,Coachella Valley History Museum,museums,Museums,33.72152,-116.22302,82616 Miles Ave,Indio,CA,92201
5119,-icM07_OER-EmzpCoB9z7Q,Desert Trip Fest,festivals,Festivals,33.67821,-116.24259,81-800 Ave 51,Indio,CA,92201
5120,vk2JE1ic5VL_EVenR1IImQ,Stagecoach Country Music Festival,festivals,Festivals,33.678445,-116.23723,Empire Polo Club,Indio,CA,92201
5121,95Xp2sxRsPap7JKBIyIYUA,Artist at Heart,artclasses,Art Classes,33.65904,-116.3108,,La Quinta,CA,92253
